Date,open,high,low,close,volume,market_cap,year_week
2014-04-25,473.98190569,483.4092703466667,443.0858847066667,452.85184381,41794.814282516665,19130610.74219517,2014-week(16)
2014-04-28,429.53545201,448.50023792,423.26308406,440.59045544,45099.85998327,19870567.85011554,2014-week(17)
2014-04-29,440.44017741,464.54735609,433.8553681,447.55509198,28619.20650352,12808671.59914384,2014-week(17)
2014-04-30,447.19932253,464.0259081,436.05944727,448.64860171,26388.74079084,11839271.65673014,2014-week(17)
2014-05-01,446.82845513,462.89882942,446.82845513,461.10856353,22765.77074915,10497491.84777472,2014-week(17)
2014-05-02,449.67387147999995,454.07571901666665,435.0744412233333,441.0807696566667,16076.528297886667,7106723.825022199,2014-week(17)
2014-05-05,434.63450656,441.82248201,425.99926588,431.56145975,18653.16368927,8049986.55063207,2014-week(18)
2014-05-06,431.34366755,432.559399,419.4767355,428.15396614,23941.27030961,10250549.83744896,2014-week(18)
2014-05-07,428.24380842,447.12278577,422.50671772,437.32666722,34026.39119024,14880648.25667936,2014-week(18)
2014-05-08,437.39257697,446.40450604,435.98007482,435.98007482,15067.35468284,6569066.42189003,2014-week(18)
2014-05-09,446.1291724,468.10622386999995,438.18090127333335,447.15703003666664,17650.597188463333,7859759.391456229,2014-week(18)
2014-05-12,438.50854665,445.11145124,433.59906123,439.59206536,12779.35746477,5617704.1419385,2014-week(19)
2014-05-13,439.63180277,455.82502071,434.30607711,437.72528219,14642.08769005,6409211.96591171,2014-week(19)
2014-05-14,437.72959833,449.19071424,436.71407469,442.7148959,16577.34572477,7339037.88677036,2014-week(19)
2014-05-15,441.35954915,450.9559505,441.35954915,449.02147354,12037.98919031,5405315.64470922,2014-week(19)
2014-05-16,447.1230216866666,449.4310826600001,443.7181196766667,445.8612134,7119.97342038,3174184.21641353,2014-week(19)
2014-05-19,445.48131574,445.98460481,441.65063133,444.90019957,11063.37044583,4922095.71925614,2014-week(20)
2014-05-20,444.88666113,492.98208045,444.01236601,486.09469881,69382.83458251,33726628.07905196,2014-week(20)
2014-05-21,485.89398117,495.3383923,485.26757178,489.71167222,21540.57885813,10548672.89321122,2014-week(20)
2014-05-22,490.08618886,526.22496827,487.84643087,525.13368811,48691.87355094,25569743.13893188,2014-week(20)
2014-05-23,524.9827654433334,552.4553274133333,519.0637193233333,539.9563207766665,45916.823171820004,25105403.294251908,2014-week(20)
2014-05-26,572.07065297,590.04302948,565.36330091,583.94249099,41509.40323512,24239104.32449142,2014-week(21)
2014-05-27,583.01643555,590.71183759,552.58325346,571.27990429,54841.31417901,31329740.71546976,2014-week(21)
2014-05-28,570.20832453,588.96249488,560.09643594,577.69279282,25227.75118993,14573890.04156374,2014-week(21)
2014-05-29,576.47785263,580.48537441,558.65180143,569.95761838,24201.0863115,13793593.51626654,2014-week(21)
2014-05-30,606.9695939133334,644.37295474,598.1690791433334,626.0347465133333,55403.25550634001,34644196.40391,2014-week(21)
2014-06-02,628.12843904,670.37603015,616.56228684,661.31313876,57359.23017118,37932412.54133582,2014-week(22)
2014-06-03,661.18487653,675.65958722,652.12180803,669.66083277,46728.89816885,31292512.86202623,2014-week(22)
2014-06-04,670.12522811,670.12522811,623.69199478,642.62224501,61889.26185479,39771416.39508336,2014-week(22)
2014-06-05,641.4871881,670.55648496,640.33272747,658.99256577,30935.29376529,20386128.61122579,2014-week(22)
2014-06-06,656.44875969,682.1423671466667,648.3867972666667,655.4735526433333,15638.191489576668,10246555.470232,2014-week(22)
2014-06-09,655.47343423,662.2318656,642.89242806,646.42178756,21174.02838821,13687353.28047722,2014-week(23)
2014-06-10,648.62177341,669.84532427,644.39762341,650.75469248,19314.01907258,12568688.54220567,2014-week(23)
2014-06-11,650.75080536,656.13107889,628.60748074,630.04526502,31062.11649278,19570539.41767745,2014-week(23)
2014-06-12,630.37236099,643.35773327,568.90677842,587.15703225,72371.65781218,42493527.81966476,2014-week(23)
2014-06-13,584.86743646,602.5786430133334,560.9166868399999,588.6031789366666,44848.554907570004,26357958.14661334,2014-week(23)
2014-06-16,591.17997666,608.48923226,585.45039641,590.43798225,37285.47824376,22014762.54159182,2014-week(24)
2014-06-17,589.96274192,627.85403918,589.04559322,609.75703826,23361.57060323,14244882.10006223,2014-week(24)
2014-06-18,608.97931305,623.09251524,602.481268,607.91704968,22457.1967695,13652112.80418279,2014-week(24)
2014-06-19,607.96402153,621.85499517,592.93139654,592.93139654,19098.30590619,11323985.1924571,2014-week(24)
2014-06-20,596.6976451966667,612.1475129166666,588.3662491733334,599.58103466,16235.872640163332,9713409.160972046,2014-week(24)
2014-06-23,600.77697348,605.93279223,583.91338043,589.97235212,17280.7148437,10195143.98273828,2014-week(25)
2014-06-24,589.77737626,611.96858841,581.02034882,589.51272475,18209.11997062,10734507.929195,2014-week(25)
2014-06-25,588.1138498,589.11619913,561.33502209,564.17166661,26976.4542631,15219351.16078713,2014-week(25)
2014-06-26,564.6535561,581.68179343,562.90557844,581.00884734,17864.53522205,10379453.01770147,2014-week(25)
2014-06-27,592.1876701866667,603.27517561,588.7440611266666,598.6904010733333,16184.507141850001,9696714.137707984,2014-week(25)
2014-06-30,600.1584806,646.0242878,598.08857405,639.19831396,52958.73386648,33851133.39706684,2014-week(26)
2014-07-01,641.49395872,658.63040735,637.61518816,638.37589245,41432.21504558,26449327.25583962,2014-week(26)
2014-07-02,639.24873448,656.60667824,637.54357677,650.90506827,21808.31623862,14195143.57012231,2014-week(26)
2014-07-03,650.48707318,652.2751249,638.92866309,645.32968091,16221.35635789,10468122.72236306,2014-week(26)
2014-07-04,635.8697470466667,640.5102744899999,628.2316402266666,633.0384882100001,12900.31245178,8153663.305899073,2014-week(26)
2014-07-07,634.65927573,638.58594783,615.5544916,623.98250063,20033.65432376,12500649.72176747,2014-week(27)
2014-07-08,623.28430804,627.44450868,620.59770955,624.80387498,10291.76051079,6430331.84746722,2014-week(27)
2014-07-09,625.50086472,629.39304325,623.48358167,626.01151618,10366.79013733,6489730.01181136,2014-week(27)
2014-07-10,625.48015006,626.45435191,613.18106977,616.65178587,17779.94362064,10964033.98632117,2014-week(27)
2014-07-11,628.6312591433334,636.8526373133333,623.93632302,632.7349340333334,14248.442073600001,9020019.841189563,2014-week(27)
2014-07-14,629.47473622,630.0068577,616.42882963,617.58513966,16388.17758419,10121094.94217421,2014-week(28)
2014-07-15,618.02980155,625.93265015,617.43758562,622.33738026,14669.79787946,9129563.58128012,2014-week(28)
2014-07-16,622.12174153,623.63386913,615.78643056,617.40600063,16320.26131595,10076227.26838203,2014-week(28)
2014-07-17,617.84580187,628.70559506,614.1341805,624.85311823,18498.28058044,11558708.30266189,2014-week(28)
2014-07-18,628.2694049566667,630.1360715366667,622.6383492866667,627.5905790433334,11931.203773356667,7496901.293180034,2014-week(28)
2014-07-21,623.96254145,624.05050165,618.68155757,621.48067542,14753.91064509,9169270.35273675,2014-week(29)
2014-07-22,622.33512637,625.2822339,621.26223801,622.06535556,12494.75311221,7772553.0374121,2014-week(29)
2014-07-23,621.72375352,625.62068184,618.98589157,620.75830032,12340.40805915,7660410.73211146,2014-week(29)
2014-07-24,620.55996423,621.42656357,594.53730313,601.69337244,35974.77853045,21645785.81690858,2014-week(29)
2014-07-25,600.1341253966667,603.4030091333333,593.45865694,596.85562793,16880.190447796667,10087112.468387343,2014-week(29)
2014-07-28,593.23930679,594.35928792,572.87588578,586.58157782,33221.87301278,19487338.6899207,2014-week(30)
2014-07-29,585.0908018,588.8750196,581.44701876,586.78999392,21020.90840598,12334858.71573294,2014-week(30)
2014-07-30,586.84237078,586.84237078,561.22697576,565.38507377,29100.58304183,16453035.28994381,2014-week(30)
2014-07-31,566.06490182,587.73826518,561.54482307,582.47429294,32224.93389224,18770195.5839999,2014-week(30)
2014-08-01,589.7108155966666,597.0657706999999,583.0390830166667,591.17291633,20292.95530356,12057418.071683036,2014-week(30)
2014-08-04,587.35959812,593.97469741,584.7553699,589.69500802,16662.36877121,9825715.68624486,2014-week(31)
2014-08-05,589.68811931,590.87248279,582.40731293,584.66166645,19877.14515303,11621404.80950815,2014-week(31)
2014-08-06,584.81107241,588.18175173,581.31581901,584.57865324,20114.3229285,11758403.80847434,2014-week(31)
2014-08-07,583.89478638,592.13607383,582.83637846,588.70036058,19142.76185609,11269350.80708339,2014-week(31)
2014-08-08,590.1424554399999,595.0691799833334,588.2453175300001,590.7135013433334,11273.5458027,6662722.373392797,2014-week(31)
2014-08-11,591.04625862,591.18184258,573.43820916,575.47175973,23211.95298634,13357823.43181101,2014-week(32)
2014-08-12,575.46677652,576.04821436,565.84098707,569.46955071,23487.08666439,13375180.69025092,2014-week(32)
2014-08-13,569.70366854,573.09509917,527.23544795,546.96090781,62147.4658548,33992234.34218622,2014-week(32)
2014-08-14,546.9256164,547.11259078,497.84182659,504.16158858,92248.59678182,46508199.09822898,2014-week(32)
2014-08-15,509.65083501,521.6249006666667,486.6397837233333,505.55402253333335,42372.20529965334,21407185.855244707,2014-week(32)
2014-08-18,495.72047876,505.23495705,440.49513181,464.30500254,102955.25393031,47802639.43724041,2014-week(33)
2014-08-19,464.34079051,490.62097378,454.29910573,487.28075838,59822.32641177,29150268.58228074,2014-week(33)
2014-08-20,488.50016527,522.77594378,466.44355128,514.92585219,69099.96598874,35581358.87297915,2014-week(33)
2014-08-21,512.69338193,533.59894883,512.69338193,518.49851084,49889.90940835,25867843.73400295,2014-week(33)
2014-08-22,510.7435313566666,517.8343061566667,498.25489609000005,508.8274448966667,28320.536002099998,14438641.293630803,2014-week(33)
2014-08-25,510.26495624,510.75903341,499.4325049,503.88391855,22292.91189556,11233039.80172626,2014-week(34)
2014-08-26,504.27426683,514.77060236,503.97937334,513.31158059,26607.99102224,13658189.92789036,2014-week(34)
2014-08-27,514.08090092,522.0219037,512.01045527,512.31741457,24419.66698492,12510620.65429749,2014-week(34)
2014-08-28,512.60023784,516.55192482,507.31172915,507.63864957,20482.05596827,10397483.23212369,2014-week(34)
2014-08-29,506.8418881766666,509.68518116,493.11155338333333,496.6893849466667,37265.60718293666,18108353.5098685,2014-week(34)
2014-09-01,478.03913188,485.4208558,471.2450998,476.64356975,27616.57293751,13163261.90907266,2014-week(35)
2014-09-02,474.93262963,484.45511383,472.45672753,478.00967096,29025.42365402,13874433.21027082,2014-week(35)
2014-09-03,478.36684711,483.45584623,478.14046246,479.47244397,17727.09419857,8499653.17983457,2014-week(35)
2014-09-04,479.40280336,495.70113896,478.53617516,490.52816548,35159.94999616,17246945.76995465,2014-week(35)
2014-09-05,487.86636038666666,490.64624575,482.9137557866666,484.7040638533333,13035.565519623333,6316464.70203258,2014-week(35)
2014-09-08,482.21456485,482.63116114,464.88469403,473.11393531,44887.54516733,21236923.1407333,2014-week(36)
2014-09-09,473.09172024,478.31542575,466.22318698,475.32730002,31041.96114658,14755091.57914439,2014-week(36)
2014-09-10,475.60510141,489.40982306,475.32381854,480.09260375,33295.46098703,15984904.55820679,2014-week(36)
2014-09-11,480.251008,483.0164398,473.88160546,480.51415347,22845.2887602,10977484.58930426,2014-week(36)
2014-09-12,479.0576032033334,481.6764536133333,474.68567375666663,478.37826987,17700.69234975,8469711.081083244,2014-week(36)
2014-09-15,477.8852583,479.28980937,474.12066789,475.77917573,21008.78994356,9995544.76235301,2014-week(37)
2014-09-16,475.15396539,476.49418513,465.89280758,466.59809514,22514.51607722,10505230.31469266,2014-week(37)
2014-09-17,466.91247242,468.30132771,449.61426423,455.91688708,36432.65861593,16610264.30420793,2014-week(37)
2014-09-18,455.78312649,455.78312649,408.62293299,424.73870114,85591.88536936,36354186.2199735,2014-week(37)
2014-09-19,408.93853194,422.58407845333335,387.90792738,400.7947199866667,70134.81612085,28091996.556529153,2014-week(37)
2014-09-22,399.08790332,407.91555051,397.50079401,402.08292629,40118.39301454,16130920.86124196,2014-week(38)
2014-09-23,402.47844475,446.12660929,396.12260651,436.77716523,98453.67572233,43002317.38859386,2014-week(38)
2014-09-24,437.01678532,438.57515364,421.421307,423.66141682,49848.97410962,21119086.99820334,2014-week(38)
2014-09-25,424.07493528,424.53364889,408.44684741,411.05931577,45579.6248509,18735929.40417013,2014-week(38)
2014-09-26,405.6820784233334,409.2008222866666,390.72927258333334,394.6664872466667,35384.919249536666,13857309.710043132,2014-week(38)
2014-09-29,376.78580134,385.78960877,371.28057644,374.96217082,59690.78347063,22381785.74834781,2014-week(39)
2014-09-30,375.27910061,393.99577193,372.81049418,388.74295439,57091.31588664,22193846.80802316,2014-week(39)
2014-10-01,388.49377938,391.39414535,379.17382913,384.11095516,40146.62248639,15420757.50972766,2014-week(39)
2014-10-02,384.05813974,385.22774134,372.01795267,374.21523623,34079.1566826,12752939.66860866,2014-week(39)
2014-10-03,353.05361908000003,360.58429999000003,321.46965738666665,335.58870937666666,112686.16106128665,37147017.84240877,2014-week(39)
2014-10-06,320.32642,343.23310164,301.89172961,327.88489853,163997.3009065,53772238.36613194,2014-week(40)
2014-10-07,328.51909797,338.09949737,317.59415218,334.48725204,79680.90270965,26652246.18715976,2014-week(40)
2014-10-08,334.86741224,355.30563937,327.32601214,354.31800186,93375.98258287,33084791.57079084,2014-week(40)
2014-10-09,353.70986248,383.70315885,348.79726243,364.89696456,161911.98748036,59081192.75746654,2014-week(40)
2014-10-10,362.05371715999996,373.79133641,353.9190741466666,366.7259828366667,64487.20849539668,23581864.464585472,2014-week(40)
2014-10-13,376.30584598,395.96846035,367.79807542,389.93884961,107978.3101453,42104938.04052138,2014-week(41)
2014-10-14,390.28591996,410.44627856,389.70773977,399.71753499,116350.81252017,46507459.97466283,2014-week(41)
2014-10-15,399.61727975,400.3569974,388.66232928,393.8043031,92923.00381437,36593478.75888582,2014-week(41)
2014-10-16,393.81829621,397.96389381,371.88547641,381.27425346,85903.42047053,32752762.50914712,2014-week(41)
2014-10-17,384.77024918333336,390.68502762,379.18684543,386.84015787333334,35071.584852399996,13536631.79030884,2014-week(41)
2014-10-20,388.34097681,388.34097681,377.73171272,381.59299013,51815.42418172,19772402.64809742,2014-week(42)
2014-10-21,381.18466457,391.4548004,379.70535577,384.65792188,42306.08436233,16273370.49356475,2014-week(42)
2014-10-22,384.50551036,386.77167995,380.74813487,381.54189021,36859.5412847,14063459.05408399,2014-week(42)
2014-10-23,381.72076352,383.63400601,355.96761195,357.60481538,84426.99145427,30191498.69231004,2014-week(42)
2014-10-24,353.7996379133333,359.91874566,345.7474435233334,351.98097828,56307.02311450333,19813701.592119142,2014-week(42)
2014-10-27,353.07240221,356.78565829,348.19856531,351.22484531,44888.48070141,15765949.69048906,2014-week(43)
2014-10-28,350.89468124,357.52405871,350.46704398,354.61972416,30704.79788145,10888526.95495744,2014-week(43)
2014-10-29,354.85071125,355.1317863,334.28540314,334.49946516,63010.50608314,21076980.58457826,2014-week(43)
2014-10-30,335.0810006,350.56324987,334.33960962,344.51572924,95984.92988302,33068318.11434993,2014-week(43)
2014-10-31,336.2676112233333,338.77062398,325.8636624533333,329.2467156133334,48467.14183255,15959821.79787162,2014-week(43)
2014-11-03,324.2499953,333.18762203,324.2499953,325.5583934,49661.03427967,16167566.53465007,2014-week(44)
2014-11-04,325.62072949,330.81550372,323.16918385,329.26279306,56209.63227247,18507740.5186839,2014-week(44)
2014-11-05,329.51077211,342.32349214,329.51077211,339.0040739,69626.57966368,23603694.15745508,2014-week(44)
2014-11-06,338.67273408,351.9710892,337.35287846,348.79205986,65488.3760089,22841825.56499644,2014-week(44)
2014-11-07,345.44330732333333,354.5058035966667,342.3554290866666,350.15241899333336,47808.313663860004,16865486.07370527,2014-week(44)
2014-11-10,362.66345119,374.38813103,357.51773354,366.50812181,87148.52350449,31940641.66800311,2014-week(45)
2014-11-11,366.41594737,371.20509593,363.21052471,367.70582375,41923.85567126,15415645.88457746,2014-week(45)
2014-11-12,367.93087841,433.93679731,367.87669716,424.47785831,214464.17238789,91035292.58047448,2014-week(45)
2014-11-13,432.40241996,464.63843012,389.33121719,423.4521443,285915.88562138,121071694.85499448,2014-week(45)
2014-11-14,398.04929655999996,407.1640754933333,375.50152810000003,388.0271002266666,91399.89697812333,35631564.664427996,2014-week(45)
2014-11-17,389.25621219,411.33492679,377.78314657,387.30549099,112678.91004744,43641160.58003154,2014-week(46)
2014-11-18,387.27154496,391.97590345,371.390007,374.57337483,88310.92272566,33078920.35964064,2014-week(46)
2014-11-19,374.68105987,386.62152767,373.5879998,379.79891257,54902.97622241,20852090.666109,2014-week(46)
2014-11-20,379.02515887,381.2260586,355.85944747,357.72249459,71539.10106465,25591145.69383929,2014-week(46)
2014-11-21,353.86719347999997,364.50189171333335,349.3962771366667,357.2931359066667,56713.52197693999,20171281.07416706,2014-week(46)
2014-11-24,367.72802166,389.78746786,366.56815295,376.9532136,87508.96307099,32986784.84826302,2014-week(47)
2014-11-25,376.83442116,395.44625028,374.80078487,375.77555126,93514.23262892,35140362.3163262,2014-week(47)
2014-11-26,376.13216774,378.53400011,366.76514658,368.91053388,58315.16109613,21513077.21326776,2014-week(47)
2014-11-27,370.80092373,375.02280638,369.82972861,370.82408249,28763.97402137,10666374.27537948,2014-week(47)
2014-11-28,374.89771002666663,384.59229282999996,369.11137775,377.69639694333335,74293.97114706333,28025042.20365746,2014-week(47)
2014-12-01,379.11917575,384.7326624,377.59087516,380.94371681,38831.47557997,14792606.63657062,2014-week(48)
2014-12-02,381.01347542,386.05223736,379.97081212,383.50225443,43020.15940977,16498328.11963086,2014-week(48)
2014-12-03,383.59400716,384.96913579,375.69724542,376.79310673,48026.49370956,18096051.77023384,2014-week(48)
2014-12-04,377.10528906,380.25920828,369.35278753,371.13838489,53476.71631828,19847262.12374516,2014-week(48)
2014-12-05,375.14888335,379.6061003633334,371.4804073733333,376.96043325333335,34030.530658163334,12836908.84669667,2014-week(48)
2014-12-08,376.35031539,377.63762891,363.11228501,363.11228501,53908.85646107,19574968.0518431,2014-week(49)
2014-12-09,362.13737901,364.06854901,345.94371568,352.19501433,95364.81653356,33587012.92599944,2014-week(49)
2014-12-10,352.49564616,353.09417484,347.73012788,347.73012788,49327.0800289,17152511.8464542,2014-week(49)
2014-12-11,345.51562153,362.45145325,339.3642734,348.47720703,99756.23286818,34762773.41395886,2014-week(49)
2014-12-12,349.8765866466667,354.02049153999997,347.06153969999997,351.36011852999997,39265.246576963335,13805043.708793262,2014-week(49)
2014-12-15,351.95760342,352.39062074,345.78561629,346.25983711,50755.39748643,17574555.66586891,2014-week(50)
2014-12-16,346.41202138,347.02544458,328.33710996,328.33710996,93003.25793592,30536420.92736286,2014-week(50)
2014-12-17,327.83313911,334.02221626,315.96170341,320.03559345,118747.25620307,38003348.60976305,2014-week(50)
2014-12-18,320.41711984,324.66873238,304.72707218,311.91492864,130189.24863618,40607970.19793836,2014-week(50)
2014-12-19,320.0889450766667,326.59575165666666,314.66053444,323.2791209066667,64556.59521177333,20859431.717874166,2014-week(50)
2014-12-22,321.59067788,334.45168145,321.22250029,332.33911798,70490.16738132,23426640.05351726,2014-week(51)
2014-12-23,332.58401708,337.27934769,330.27063001,335.81373347,53145.44299271,17846969.62826014,2014-week(51)
2014-12-24,335.51312466,335.77278981,322.47634017,323.05376102,48268.14132929,15593204.59389311,2014-week(51)
2014-12-25,323.01282204,323.51251143,317.9233029,319.26309951,30493.24439552,9735367.71974988,2014-week(51)
2014-12-26,321.38663057,326.98251195,314.2173735366666,321.01265001666667,45581.727839423336,14651598.930167431,2014-week(51)
2014-12-29,318.11366998,320.90714546,313.82288813,314.04656605,38402.62785634,12060213.40543374,2014-week(52)
2014-12-30,314.07346862,316.6076302,311.22225698,311.58114103,39489.07842221,12304052.1130528,2014-week(52)
2014-12-31,311.95073835,321.07254644,311.37278497,321.07254644,42801.56894751,13742408.73352922,2014-week(52)
2015-01-01,321.09092558,321.09092558,314.90761545,315.16872872,24577.54038977,7746072.15978983,2015-week(00)
2015-01-02,303.98888772666663,306.95303473666667,284.88297994333334,287.73473995,113152.02468404667,30995758.65671118,2015-week(00)
2015-01-05,265.17999761,278.14496758,265.17999761,274.17158372,116597.06407638,31967601.71451188,2015-week(01)
2015-01-06,274.12514465,287.86354044,272.97159996,286.60596245,77554.22624303,22227503.65472872,2015-week(01)
2015-01-07,286.53640194,299.23234072,283.49640724,294.97561288,79454.67018834,23437190.03512107,2015-week(01)
2015-01-08,294.5268743,294.68418372,282.97502143,284.41179046,67578.94639216,19220249.14068524,2015-week(01)
2015-01-09,282.89312596,287.42330532,273.89143795,277.1100348733333,73529.76889690667,20407784.268830437,2015-week(01)
2015-01-12,266.41450103,272.53207465,265.29083271,268.654918,66503.03757922,17866368.10748172,2015-week(02)
2015-01-13,268.44661615,268.96240635,219.83558658,224.96803158,305661.97462706,68764172.76058297,2015-week(02)
2015-01-14,225.61046756,225.61046756,172.71636605,178.34854403,518235.18785137,92426491.21802922,2015-week(02)
2015-01-15,178.00563256,229.0723508,176.1466467,209.96969167,372166.15010555,78143611.78632282,2015-week(02)
2015-01-16,205.97598043333332,217.65225531666667,196.79137995333335,206.01741683,138950.64710510665,28694133.936073154,2015-week(02)
2015-01-19,211.19165443,217.53677907,207.57344879,215.20544549,80815.99329905,17392041.84063756,2015-week(03)
2015-01-20,214.67694514,215.56794297,205.99346601,211.71795568,107560.95418752,22772585.33155568,2015-week(03)
2015-01-21,211.93337256,227.99124532,211.88845525,227.03025264,125023.69694602,28384161.50366284,2015-week(03)
2015-01-22,227.38767455,237.27714646,226.32259243,233.26429808,134129.68513189,31287666.85436684,2015-week(03)
2015-01-23,238.28592311666668,246.19843145333334,233.41821002999998,245.10521647666667,107219.19443549665,26346777.252767783,2015-week(03)
2015-01-26,254.4353503,308.95379342,254.4353503,274.29682302,368300.46205317,101023646.65711564,2015-week(04)
2015-01-27,273.63197612,275.74241846,250.59310357,264.03273669,162312.12915418,42855715.65886376,2015-week(04)
2015-01-28,263.49859582,267.15172845,227.47597568,234.14057787,187339.13778769,43863693.97954268,2015-week(04)
2015-01-29,233.86438951,238.80235804,221.60515928,233.89381405,137433.84873063,32144927.05871128,2015-week(04)
2015-01-30,225.79881775666664,236.4943215733333,218.70372772666667,223.87966460333334,117941.70727090332,26435867.60625438,2015-week(04)
2015-02-02,226.7305307,242.35075048,222.73488947,238.31924075,119028.01561607,28366666.30935465,2015-week(05)
2015-02-03,237.75405322,246.94288681,225.11627655,227.6956614,170035.85177983,38716425.73277706,2015-week(05)
2015-02-04,227.80256176,230.52141006,221.60377651,227.21852575,116045.00775996,26367575.58414304,2015-week(05)
2015-02-05,228.15067748,232.93997564,216.33829445,217.51799762,99991.94450286,21750047.54641515,2015-week(05)
2015-02-06,222.98119170333334,229.02165299333333,220.50169387000003,224.99164112333335,90513.21212265,20365288.287776,2015-week(05)
2015-02-09,223.7485442,224.30195267,217.83941111,220.69751591,121696.73987781,26858168.18536656,2015-week(06)
2015-02-10,220.97729216,222.57095686,216.10654677,220.74360013,92844.96655408,20494932.17148589,2015-week(06)
2015-02-11,220.67683878,224.00583965,218.99102073,220.48339338,80693.04147333,17791475.6061156,2015-week(06)
2015-02-12,220.17274435,223.04740419,218.72333952,222.71786243,69505.93134843,15480212.45626734,2015-week(06)
2015-02-13,238.76689966333333,255.87298145666668,229.08976317,242.81132510333336,208166.62780752,50459721.46003219,2015-week(06)
2015-02-16,235.00703355,239.97013521,229.75279938,234.39411297,123345.92640732,28911559.00922882,2015-week(07)
2015-02-17,234.0482247,246.05649042,232.90413487,244.16867351,124471.14641913,30391954.71081232,2015-week(07)
2015-02-18,244.40376311,245.00850353,232.92954271,237.03295345,115349.33224562,27341592.90039684,2015-week(07)
2015-02-19,237.00908443,244.1458067,236.3359623,241.33861809,81373.81187301,19638643.30649084,2015-week(07)
2015-02-20,243.6945440766667,247.37918390666664,239.86765183666668,242.2022652433333,79905.26030051,19338420.25480364,2015-week(07)
2015-02-23,236.44506823,240.8112815,232.65318167,239.74766709,74498.13119003,17860753.15531696,2015-week(08)
2015-02-24,239.97279234,241.2223327,237.52836632,239.83367982,64698.63566128,15516911.87020203,2015-week(08)
2015-02-25,240.04742662,240.55244121,236.89318192,238.61746234,52307.61128431,12481509.46576639,2015-week(08)
2015-02-26,238.55158802,238.83904276,235.49619743,237.53607606,61344.38027685,14571503.37949979,2015-week(08)
2015-02-27,248.88187205,258.17677296666665,245.02751454,256.6163905766667,112685.30216984666,28847557.730081886,2015-week(08)
2015-03-02,260.78600798,277.59417929,258.72532834,275.91047277,152439.97676161,42059786.05727286,2015-week(09)
2015-03-03,276.02787245,287.42530439,268.17282806,282.13959096,182025.79700214,51356683.9109191,2015-week(09)
2015-03-04,282.38540355,284.43707465,268.69165779,273.48706119,150878.63919223,41263355.62890328,2015-week(09)
2015-03-05,273.27069389,281.6787771,264.96806376,276.48087545,145748.5270895,40296680.36559523,2015-week(09)
2015-03-06,275.6444184133333,278.6156971066667,271.49906087666665,275.1986964766666,75681.66625128001,20798598.259620056,2015-week(09)
2015-03-09,275.59703335,293.26842884,275.15224414,290.22768858,167458.29868522,48601034.96127268,2015-week(10)
2015-03-10,290.25094942,300.74621893,290.25094942,292.13954224,183335.99369899,53559693.27486999,2015-week(10)
2015-03-11,292.08461087,298.15182029,291.02147368,297.11684199,84409.19121859,25079392.32945951,2015-week(10)
2015-03-12,296.80124484,297.80415834,293.23670807,295.36474451,80753.82466252,23851832.78938512,2015-week(10)
2015-03-13,287.25998153666666,290.0106784166667,283.19412052333337,285.24814484333336,79275.25022852,22603406.625117045,2015-week(10)
2015-03-16,286.61708836,294.38107437,286.61708836,291.70223947,76666.29999496,22363731.40066354,2015-week(11)
2015-03-17,291.75307196,293.60417701,285.09293198,286.43423717,77769.99166403,22275988.23717437,2015-week(11)
2015-03-18,285.89495473,286.18789792,249.61470442,257.13375048,225336.96241633,57941738.26873972,2015-week(11)
2015-03-19,256.21631623,264.17515131,248.14711857,261.09883121,206055.83986898,53800938.95415027,2015-week(11)
2015-03-20,261.3176546966667,266.18614707666666,258.9261248433333,263.80108494666666,67787.56966034,17883918.862069484,2015-week(11)
2015-03-23,268.32914464,270.47182154,262.23994627,267.43031462,89294.37634221,23880023.15892432,2015-week(12)
2015-03-24,267.47588332,267.92645901,244.53224327,245.7279929,168780.84427237,41474178.10324182,2015-week(12)
2015-03-25,247.67798197,249.65320892,236.76484498,246.4765441,143480.33802714,35364537.86317094,2015-week(12)
2015-03-26,246.66267619,254.5802466,245.26424177,248.93541069,103784.81031952,25835714.38078462,2015-week(12)
2015-03-27,250.07784298,252.9301874066667,244.85768119,248.00361085,75669.56763580667,18719596.13141144,2015-week(12)
2015-03-30,243.09674327,249.47618153,237.84987096,248.4737625,94166.20758828,23397831.9000722,2015-week(13)
2015-03-31,248.11726529,249.41481851,243.38144826,244.64394968,85260.06896471,20858360.0214352,2015-week(13)
2015-04-01,244.75858286,247.99449135,241.34248801,247.89013557,83639.43884769,20733391.83454178,2015-week(13)
2015-04-02,247.65170337,254.73964932,246.09544606,253.30995867,97638.18924665,24732725.68258708,2015-week(13)
2015-04-03,254.46305067,258.08940099666665,252.70567354333335,256.95211050333336,65853.24466106667,16926957.264925774,2015-week(13)
2015-04-06,260.96803255,261.98244759,254.79600992,256.17899679,73785.04430007,18902178.62690203,2015-week(14)
2015-04-07,256.11439086,256.84359964,253.39303812,254.41879025,64709.24775028,16463248.53040398,2015-week(14)
2015-04-08,254.35301286,255.39933003,243.54234392,245.35248897,113309.74077108,27800826.92282409,2015-week(14)
2015-04-09,245.23673793,246.52967202,239.62708127,244.39353453,78575.4683414,19203336.43519554,2015-week(14)
2015-04-10,239.39835182333334,240.84652469333332,234.15425447666667,236.7344632633333,73723.61863894,17447842.49869739,2015-week(14)
2015-04-13,236.57909041,237.46739513,222.32528199,225.20158872,131191.54455245,29544544.2603009,2015-week(15)
